Timestamp,Source IP,Destination IP,Protocol,Length
1541233362.781089,192.168.50.8,172.217.12.162,6,60
1541233362.781177,172.217.12.162,192.168.50.8,6,138
1541233362.781180,172.217.12.162,192.168.50.8,6,138
1541233362.781411,192.168.50.8,172.217.12.162,6,100
1541233362.781414,192.168.50.8,172.217.12.162,6,100
1541233362.862429,172.217.12.162,192.168.50.8,6,60
1541233362.862432,172.217.12.162,192.168.50.8,6,60
1541233362.960691,192.168.50.6,172.217.12.162,6,100
1541233362.960694,192.168.50.6,172.217.12.162,6,100
1541233362.960695,192.168.50.6,172.217.3.106,6,100
1541233362.960696,192.168.50.6,172.217.3.106,6,100
1541233363.001610,172.217.3.106,192.168.50.6,6,60
1541233363.001613,172.217.3.106,192.168.50.6,6,60
1541233363.001837,172.217.3.106,192.168.50.6,6,100
1541233363.001838,172.217.3.106,192.168.50.6,6,100
1541233363.001839,172.217.12.162,192.168.50.6,6,60
1541233363.001840,172.217.12.162,192.168.50.6,6,60
1541233363.001841,172.217.12.162,192.168.50.6,6,100
1541233363.001842,172.217.12.162,192.168.50.6,6,100
1541233363.022905,192.168.50.6,172.217.3.106,6,60
1541233363.022908,192.168.50.6,172.217.12.162,6,60
1541233363.022909,192.168.50.6,172.217.3.106,6,60
1541233363.022910,192.168.50.6,172.217.12.162,6,60
1541233363.851123,192.168.50.6,172.217.12.206,6,60
1541233363.851125,192.168.50.6,172.217.12.206,6,60
1541233363.891766,172.217.12.206,192.168.50.6,6,66
1541233363.891769,172.217.12.206,192.168.50.6,6,66
1541233364.163628,192.168.50.6,172.217.12.206,6,60
1541233364.163630,192.168.50.6,172.217.12.206,6,60
1541233364.179244,192.168.50.6,72.21.91.29,6,60
1541233364.179246,192.168.50.6,72.21.91.29,6,60
1541233364.204333,172.217.12.206,192.168.50.6,6,66
1541233364.204337,172.217.12.206,192.168.50.6,6,66
1541233364.208214,72.21.91.29,192.168.50.6,6,66
1541233364.208217,72.21.91.29,192.168.50.6,6,66
1541233364.273054,192.168.50.6,172.217.12.206,6,60
1541233364.273056,192.168.50.6,172.217.12.206,6,60
1541233364.304232,192.168.50.6,172.217.12.206,6,60
1541233364.304234,192.168.50.6,172.217.12.206,6,60
1541233364.313841,172.217.12.206,192.168.50.6,6,66
1541233364.313844,172.217.12.206,192.168.50.6,6,66
1541233364.335493,192.168.50.6,172.217.12.206,6,60
1541233364.335495,192.168.50.6,172.217.12.206,6,60
1541233364.335496,192.168.50.6,23.194.177.32,6,60
1541233364.335497,192.168.50.6,23.194.177.32,6,60
1541233364.345064,172.217.12.206,192.168.50.6,6,66
1541233364.345067,172.217.12.206,192.168.50.6,6,66
1541233364.356493,23.194.177.32,192.168.50.6,6,66
1541233364.356496,23.194.177.32,192.168.50.6,6,66
1541233364.376568,172.217.12.206,192.168.50.6,6,66
1541233364.376571,172.217.12.206,192.168.50.6,6,66
1541233364.554286,192.168.50.6,52.85.89.250,6,60
1541233364.554288,192.168.50.6,52.85.89.250,6,60
1541233364.554288,192.168.50.6,52.85.89.250,6,60
1541233364.554289,192.168.50.6,52.85.89.250,6,60
1541233364.554290,192.168.50.6,52.85.89.250,6,60
1541233364.554291,192.168.50.6,52.85.89.250,6,60
1541233364.554292,192.168.50.6,52.85.89.250,6,60
1541233364.554293,192.168.50.6,52.85.89.250,6,60
1541233364.585504,192.168.50.6,52.85.89.250,6,60
1541233364.585506,192.168.50.6,52.85.89.250,6,60
1541233364.593121,52.85.89.250,192.168.50.6,6,66
1541233364.593123,52.85.89.250,192.168.50.6,6,66
1541233364.593422,52.85.89.250,192.168.50.6,6,66
1541233364.593425,52.85.89.250,192.168.50.6,6,66
1541233364.593426,52.85.89.250,192.168.50.6,6,66
1541233364.593427,52.85.89.250,192.168.50.6,6,66
1541233364.593428,52.85.89.250,192.168.50.6,6,66
1541233364.593429,52.85.89.250,192.168.50.6,6,66
1541233364.601133,192.168.50.6,52.85.89.250,6,60
1541233364.601135,192.168.50.6,52.85.89.250,6,60
1541233364.616751,192.168.50.6,172.217.12.206,6,60
1541233364.616753,192.168.50.6,172.217.12.206,6,60
1541233364.616754,192.168.50.6,54.243.214.170,6,60
1541233364.616755,192.168.50.6,54.243.214.170,6,60
1541233364.624355,52.85.89.250,192.168.50.6,6,66
1541233364.624357,52.85.89.250,192.168.50.6,6,66
1541233364.640493,52.85.89.250,192.168.50.6,6,66
1541233364.640496,52.85.89.250,192.168.50.6,6,66
1541233364.657824,172.217.12.206,192.168.50.6,6,66
1541233364.657827,172.217.12.206,192.168.50.6,6,66
1541233364.680755,54.243.214.170,192.168.50.6,6,66
1541233364.680758,54.243.214.170,192.168.50.6,6,66
1541233364.938103,192.168.50.8,72.21.91.29,6,60
1541233364.938105,192.168.50.8,72.21.91.29,6,60
1541233364.966268,72.21.91.29,192.168.50.8,6,66
1541233364.966270,72.21.91.29,192.168.50.8,6,66
1541233369.070800,192.168.50.6,54.243.214.170,6,85
1541233369.070803,192.168.50.6,54.243.214.170,6,85
1541233369.070804,192.168.50.6,54.243.214.170,6,60
1541233369.070805,192.168.50.6,54.243.214.170,6,60
1541233369.070992,192.168.50.6,23.194.177.32,6,85
1541233369.070993,192.168.50.6,23.194.177.32,6,60
1541233369.070994,192.168.50.6,23.194.177.32,6,85
1541233369.070995,192.168.50.6,23.194.177.32,6,60
1541233369.071138,192.168.50.6,172.217.12.206,6,60
1541233369.071139,192.168.50.6,172.217.12.206,6,60
1541233369.071139,192.168.50.6,172.217.12.206,6,60
1541233369.071140,192.168.50.6,172.217.12.206,6,60
1541233369.071193,192.168.50.6,172.217.12.206,6,60
1541233369.071194,192.168.50.6,172.217.12.206,6,60
1541233369.071195,192.168.50.6,172.217.12.206,6,60
1541233369.071195,192.168.50.6,172.217.12.206,6,60
1541233369.071240,192.168.50.6,172.217.12.206,6,60
1541233369.071240,192.168.50.6,172.217.12.206,6,60
1541233369.071289,192.168.50.6,52.85.89.250,6,85
1541233369.071290,192.168.50.6,52.85.89.250,6,60
1541233369.071291,192.168.50.6,52.85.89.250,6,85
1541233369.071292,192.168.50.6,52.85.89.250,6,60
1541233369.071416,192.168.50.6,52.85.89.250,6,85
1541233369.071417,192.168.50.6,52.85.89.250,6,60
1541233369.071418,192.168.50.6,52.85.89.250,6,85
1541233369.071419,192.168.50.6,52.85.89.250,6,60
1541233369.071777,192.168.50.6,52.85.89.250,6,85
1541233369.071778,192.168.50.6,52.85.89.250,6,60
1541233369.071779,192.168.50.6,52.85.89.250,6,85
1541233369.071780,192.168.50.6,52.85.89.250,6,60
1541233369.071897,192.168.50.6,52.85.89.250,6,85
1541233369.071898,192.168.50.6,52.85.89.250,6,60
1541233369.071899,192.168.50.6,52.85.89.250,6,85
1541233369.071900,192.168.50.6,52.85.89.250,6,60
1541233369.072007,192.168.50.6,72.21.91.29,6,60
1541233369.072008,192.168.50.6,72.21.91.29,6,60
1541233369.091824,23.194.177.32,192.168.50.6,6,60
1541233369.091826,23.194.177.32,192.168.50.6,6,60
1541233369.092067,23.194.177.32,192.168.50.6,6,85
1541233369.092068,23.194.177.32,192.168.50.6,6,85
1541233369.092069,23.194.177.32,192.168.50.6,6,60
1541233369.092070,23.194.177.32,192.168.50.6,6,60
1541233369.092252,192.168.50.6,23.194.177.32,6,60
1541233369.092253,192.168.50.6,23.194.177.32,6,60
1541233369.100727,72.21.91.29,192.168.50.6,6,60
1541233369.100729,72.21.91.29,192.168.50.6,6,60
1541233369.100898,192.168.50.6,72.21.91.29,6,60
1541233369.100899,192.168.50.6,72.21.91.29,6,60
1541233369.110342,52.85.89.250,192.168.50.6,6,60
1541233369.110343,52.85.89.250,192.168.50.6,6,60
1541233369.110344,52.85.89.250,192.168.50.6,6,60
1541233369.110345,52.85.89.250,192.168.50.6,6,60
1541233369.110346,52.85.89.250,192.168.50.6,6,60
1541233369.110347,52.85.89.250,192.168.50.6,6,60
1541233369.110527,192.168.50.6,52.85.89.250,6,60
1541233369.110528,192.168.50.6,52.85.89.250,6,60
1541233369.110832,52.85.89.250,192.168.50.6,6,60
1541233369.110833,52.85.89.250,192.168.50.6,6,60
1541233369.111004,192.168.50.6,52.85.89.250,6,60
1541233369.111005,192.168.50.6,52.85.89.250,6,60
1541233369.111137,52.85.89.250,192.168.50.6,6,60
1541233369.111138,52.85.89.250,192.168.50.6,6,60
1541233369.111139,52.85.89.250,192.168.50.6,6,60
1541233369.111139,52.85.89.250,192.168.50.6,6,60
1541233369.111140,52.85.89.250,192.168.50.6,6,60
1541233369.111141,52.85.89.250,192.168.50.6,6,60
1541233369.111189,52.85.89.250,192.168.50.6,6,60
1541233369.111190,52.85.89.250,192.168.50.6,6,60
1541233369.111309,192.168.50.6,52.85.89.250,6,60
1541233369.111310,192.168.50.6,52.85.89.250,6,60
1541233369.111310,192.168.50.6,52.85.89.250,6,60
1541233369.111311,192.168.50.6,52.85.89.250,6,60
1541233369.111887,172.217.12.206,192.168.50.6,6,60
1541233369.111888,172.217.12.206,192.168.50.6,6,60
1541233369.111889,172.217.12.206,192.168.50.6,6,60
1541233369.111890,172.217.12.206,192.168.50.6,6,60
1541233369.112068,192.168.50.6,172.217.12.206,6,60
1541233369.112069,192.168.50.6,172.217.12.206,6,60
1541233369.112070,192.168.50.6,172.217.12.206,6,60
1541233369.112070,192.168.50.6,172.217.12.206,6,60
1541233369.112243,172.217.12.206,192.168.50.6,6,60
1541233369.112244,172.217.12.206,192.168.50.6,6,60
1541233369.112244,172.217.12.206,192.168.50.6,6,60
1541233369.112245,172.217.12.206,192.168.50.6,6,60
1541233369.112246,172.217.12.206,192.168.50.6,6,60
1541233369.112247,172.217.12.206,192.168.50.6,6,60
1541233369.112416,192.168.50.6,172.217.12.206,6,60
1541233369.112417,192.168.50.6,172.217.12.206,6,60
1541233369.112418,192.168.50.6,172.217.12.206,6,60
1541233369.112419,192.168.50.6,172.217.12.206,6,60
1541233369.112420,192.168.50.6,172.217.12.206,6,60
1541233369.112465,192.168.50.6,172.217.12.206,6,60
1541233369.134620,54.243.214.170,192.168.50.6,6,60
1541233369.134621,54.243.214.170,192.168.50.6,6,60
1541233369.134877,54.243.214.170,192.168.50.6,6,85
1541233369.134878,54.243.214.170,192.168.50.6,6,85
1541233369.134879,54.243.214.170,192.168.50.6,6,60
1541233369.134880,54.243.214.170,192.168.50.6,6,60
1541233369.134996,192.168.50.6,54.243.214.170,6,60
1541233369.134997,192.168.50.6,54.243.214.170,6,60
1541233369.976740,192.168.50.6,172.217.12.193,6,100
1541233369.976743,192.168.50.6,172.217.12.193,6,100
1541233369.976744,192.168.50.6,31.13.71.2,6,93
1541233369.976746,192.168.50.6,31.13.71.2,6,93
1541233369.976803,192.168.50.6,172.217.9.226,6,100
1541233369.976806,192.168.50.6,172.217.9.226,6,100
1541233369.976807,192.168.50.6,172.217.3.100,6,100
1541233369.976807,192.168.50.6,172.217.3.100,6,100
1541233369.976884,192.168.50.6,172.217.9.230,6,100
1541233369.976886,192.168.50.6,172.217.9.230,6,100
1541233369.976887,192.168.50.6,172.217.6.234,6,100
1541233369.976947,192.168.50.6,172.217.6.234,6,100
1541233370.004985,31.13.71.2,192.168.50.6,6,93
1541233370.004988,31.13.71.2,192.168.50.6,6,93
1541233370.017144,172.217.9.226,192.168.50.6,6,100
1541233370.017146,172.217.9.226,192.168.50.6,6,100
1541233370.017147,172.217.3.100,192.168.50.6,6,100
1541233370.017148,172.217.3.100,192.168.50.6,6,100
1541233370.018004,172.217.9.230,192.168.50.6,6,100
1541233370.018007,172.217.9.230,192.168.50.6,6,100
1541233370.018008,172.217.12.193,192.168.50.6,6,100
1541233370.018009,172.217.12.193,192.168.50.6,6,100
1541233370.018010,172.217.6.234,192.168.50.6,6,100
1541233370.018011,172.217.6.234,192.168.50.6,6,100
1541233370.039001,192.168.50.6,172.217.9.226,6,60
1541233370.039004,192.168.50.6,172.217.12.193,6,60
1541233370.039005,192.168.50.6,172.217.6.234,6,60
1541233370.039006,192.168.50.6,172.217.9.230,6,60
1541233370.039006,192.168.50.6,172.217.3.100,6,60
1541233370.039007,192.168.50.6,172.217.9.226,6,60
1541233370.039008,192.168.50.6,172.217.12.193,6,60
1541233370.039009,192.168.50.6,172.217.6.234,6,60
1541233370.039010,192.168.50.6,172.217.9.230,6,60
1541233370.039011,192.168.50.6,172.217.3.100,6,60
1541233370.070254,192.168.50.6,31.13.71.2,6,60
1541233370.070257,192.168.50.6,31.13.71.2,6,60
1541233370.086345,192.168.50.6,52.85.89.250,6,85
1541233370.086348,192.168.50.6,52.85.89.250,6,60
1541233370.086349,192.168.50.6,52.85.89.250,6,85
1541233370.086350,192.168.50.6,52.85.89.250,6,60
1541233370.086526,192.168.50.6,52.85.89.250,6,85
1541233370.086528,192.168.50.6,52.85.89.250,6,60
1541233370.086529,192.168.50.6,52.85.89.250,6,85
1541233370.086530,192.168.50.6,52.85.89.250,6,60
1541233370.125255,52.85.89.250,192.168.50.6,6,60
1541233370.125258,52.85.89.250,192.168.50.6,6,60
1541233370.125561,52.85.89.250,192.168.50.6,6,60
1541233370.125564,52.85.89.250,192.168.50.6,6,60
1541233370.125733,192.168.50.6,52.85.89.250,6,60
1541233370.125735,192.168.50.6,52.85.89.250,6,60
1541233370.125871,52.85.89.250,192.168.50.6,6,60
1541233370.125873,52.85.89.250,192.168.50.6,6,60
1541233370.125874,52.85.89.250,192.168.50.6,6,60
1541233370.125875,52.85.89.250,192.168.50.6,6,60
1541233370.126046,192.168.50.6,52.85.89.250,6,60
1541233370.126049,192.168.50.6,52.85.89.250,6,60
1541233370.928786,192.168.50.6,52.34.248.21,6,1514
1541233370.928791,192.168.50.6,52.34.248.21,6,2974
1541233370.928799,192.168.50.6,52.34.248.21,6,2974
1541233370.928881,192.168.50.6,52.34.248.21,6,2369
1541233370.928884,192.168.50.6,52.34.248.21,6,909
1541233370.992417,192.168.50.6,172.217.9.230,6,100
1541233370.992419,192.168.50.6,172.217.9.230,6,100
1541233370.992421,192.168.50.6,172.217.9.226,6,100
1541233370.992441,192.168.50.6,172.217.9.226,6,100
1541233371.021173,52.34.248.21,192.168.50.6,6,60
1541233371.021175,52.34.248.21,192.168.50.6,6,60
1541233371.021582,52.34.248.21,192.168.50.6,6,60
1541233371.021584,52.34.248.21,192.168.50.6,6,60
1541233371.021585,52.34.248.21,192.168.50.6,6,60
1541233371.021586,52.34.248.21,192.168.50.6,6,60
1541233371.021587,52.34.248.21,192.168.50.6,6,60
1541233371.021588,52.34.248.21,192.168.50.6,6,60
1541233371.022602,52.34.248.21,192.168.50.6,6,210
1541233371.022605,52.34.248.21,192.168.50.6,6,210
1541233371.033498,172.217.9.226,192.168.50.6,6,100
1541233371.033500,172.217.9.226,192.168.50.6,6,100
1541233371.034033,172.217.9.230,192.168.50.6,6,100
1541233371.034036,172.217.9.230,192.168.50.6,6,100
1541233371.054695,192.168.50.6,172.217.9.226,6,60
1541233371.054698,192.168.50.6,172.217.9.230,6,60
1541233371.054699,192.168.50.6,172.217.9.226,6,60
1541233371.054700,192.168.50.6,172.217.9.230,6,60
1541233371.070301,192.168.50.6,52.34.248.21,6,60
1541233371.070303,192.168.50.6,52.34.248.21,6,60
1541233371.382845,192.168.50.6,72.21.91.29,6,60
1541233371.382848,192.168.50.6,72.21.91.29,6,60
1541233371.398472,192.168.50.6,23.63.78.40,6,60
1541233371.398474,192.168.50.6,23.63.78.40,6,60
1541233371.411501,72.21.91.29,192.168.50.6,6,66
1541233371.411503,72.21.91.29,192.168.50.6,6,66
1541233371.437021,23.63.78.40,192.168.50.6,6,66
1541233371.437024,23.63.78.40,192.168.50.6,6,66
1541233374.104864,192.168.50.6,172.217.12.162,6,230
1541233374.104866,192.168.50.6,172.217.12.162,6,230
1541233374.105213,192.168.50.6,4.2.2.4,17,85
1541233374.105216,192.168.50.6,4.2.2.4,17,85
1541233374.126274,4.2.2.4,192.168.50.6,17,139
1541233374.126277,4.2.2.4,192.168.50.6,17,139
1541233374.127698,192.168.50.6,4.2.2.4,17,84
1541233374.127700,192.168.50.6,4.2.2.4,17,84
1541233374.148737,192.168.50.6,8.8.8.8,17,84
1541233374.148741,192.168.50.6,8.8.8.8,17,84
1541233374.148946,4.2.2.4,192.168.50.6,17,100
1541233374.148948,4.2.2.4,192.168.50.6,17,100
1541233374.149384,192.168.50.6,4.2.2.4,17,84
1541233374.149387,192.168.50.6,4.2.2.4,17,84
1541233374.170390,4.2.2.4,192.168.50.6,17,144
1541233374.170391,4.2.2.4,192.168.50.6,17,144
1541233374.175275,172.217.12.162,192.168.50.6,6,132
1541233374.175277,172.217.12.162,192.168.50.6,6,132
1541233374.175279,172.217.12.162,192.168.50.6,6,172
1541233374.175280,172.217.12.162,192.168.50.6,6,172
1541233374.175434,192.168.50.6,172.217.12.162,6,60
1541233374.175436,192.168.50.6,172.217.12.162,6,60
1541233374.175538,172.217.12.162,192.168.50.6,6,100
1541233374.175540,172.217.12.162,192.168.50.6,6,100
1541233374.175656,192.168.50.6,172.217.12.162,6,100
1541233374.175658,192.168.50.6,172.217.12.162,6,100
1541233374.195524,8.8.8.8,192.168.50.6,17,100
1541233374.195527,8.8.8.8,192.168.50.6,17,100
1541233374.256451,172.217.12.162,192.168.50.6,6,60
1541233374.256453,172.217.12.162,192.168.50.6,6,60
1541233374.501096,192.168.50.8,172.217.3.106,6,100
1541233374.501098,192.168.50.8,172.217.3.106,6,100
1541233374.542179,172.217.3.106,192.168.50.8,6,100
1541233374.542182,172.217.3.106,192.168.50.8,6,100
1541233374.664376,192.168.50.6,172.217.12.206,6,60
1541233374.664378,192.168.50.6,172.217.12.206,6,60
1541233374.705251,172.217.12.206,192.168.50.6,6,66
1541233374.705254,172.217.12.206,192.168.50.6,6,66
1541233374.750499,192.168.50.8,172.217.3.106,6,60
1541233374.750501,192.168.50.8,172.217.3.106,6,60
1541233374.783320,172.217.3.106,192.168.50.8,6,100
1541233374.783323,172.217.3.106,192.168.50.8,6,100
1541233374.783492,192.168.50.8,172.217.3.106,6,66
1541233374.783495,192.168.50.8,172.217.3.106,6,66
1541233374.968910,192.168.50.8,72.21.91.29,6,60
1541233374.968913,192.168.50.8,72.21.91.29,6,60
1541233374.997111,72.21.91.29,192.168.50.8,6,66
1541233374.997113,72.21.91.29,192.168.50.8,6,66
1541233381.024169,192.168.50.6,52.34.248.21,6,60
1541233381.024172,192.168.50.6,52.34.248.21,6,60
1541233381.116339,52.34.248.21,192.168.50.6,6,60
1541233381.116342,52.34.248.21,192.168.50.6,6,60
1541233381.414782,192.168.50.6,72.21.91.29,6,60
1541233381.414785,192.168.50.6,72.21.91.29,6,60
1541233381.443453,72.21.91.29,192.168.50.6,6,66
1541233381.443456,72.21.91.29,192.168.50.6,6,66
1541233381.446024,192.168.50.6,23.63.78.40,6,60
1541233381.446027,192.168.50.6,23.63.78.40,6,60
1541233381.484346,23.63.78.40,192.168.50.6,6,66
1541233381.484349,23.63.78.40,192.168.50.6,6,66
1541233384.711877,192.168.50.6,172.217.12.206,6,60
1541233384.711880,192.168.50.6,172.217.12.206,6,60
1541233384.752724,172.217.12.206,192.168.50.6,6,66
1541233384.752727,172.217.12.206,192.168.50.6,6,66
1541233384.999722,192.168.50.8,72.21.91.29,6,60
1541233384.999725,192.168.50.8,72.21.91.29,6,60
1541233385.028064,72.21.91.29,192.168.50.8,6,66
1541233385.028067,72.21.91.29,192.168.50.8,6,66
1541233390.553697,192.168.50.8,72.21.91.29,6,60
1541233390.553700,192.168.50.8,72.21.91.29,6,60
1541233390.581797,72.21.91.29,192.168.50.8,6,60
1541233390.581799,72.21.91.29,192.168.50.8,6,60
1541233390.581972,192.168.50.8,72.21.91.29,6,60
1541233390.581975,192.168.50.8,72.21.91.29,6,60
1541233391.118651,192.168.50.6,52.34.248.21,6,60
1541233391.118655,192.168.50.6,52.34.248.21,6,60
1541233391.210918,52.34.248.21,192.168.50.6,6,60
1541233391.210921,52.34.248.21,192.168.50.6,6,60
1541233391.446715,192.168.50.6,72.21.91.29,6,60
1541233391.446717,192.168.50.6,72.21.91.29,6,60
1541233391.475612,72.21.91.29,192.168.50.6,6,66
1541233391.475615,72.21.91.29,192.168.50.6,6,66
1541233391.493579,192.168.50.6,23.63.78.40,6,60
1541233391.493582,192.168.50.6,23.63.78.40,6,60
1541233391.532126,23.63.78.40,192.168.50.6,6,66
1541233391.532129,23.63.78.40,192.168.50.6,6,66
1541233394.759468,192.168.50.6,172.217.12.206,6,60
1541233394.759471,192.168.50.6,172.217.12.206,6,60
1541233394.800542,172.217.12.206,192.168.50.6,6,66
1541233394.800544,172.217.12.206,192.168.50.6,6,66
1541233401.213055,192.168.50.6,52.34.248.21,6,60
1541233401.213058,192.168.50.6,52.34.248.21,6,60
1541233401.305446,52.34.248.21,192.168.50.6,6,60
1541233401.305449,52.34.248.21,192.168.50.6,6,60
1541233401.478666,192.168.50.6,72.21.91.29,6,60
1541233401.478668,192.168.50.6,72.21.91.29,6,60
1541233401.507464,72.21.91.29,192.168.50.6,6,66
1541233401.507467,72.21.91.29,192.168.50.6,6,66
1541233401.541168,192.168.50.6,23.63.78.40,6,60
1541233401.541169,192.168.50.6,23.63.78.40,6,60
1541233401.579668,23.63.78.40,192.168.50.6,6,66
1541233401.579670,23.63.78.40,192.168.50.6,6,66
1541233404.807024,192.168.50.6,172.217.12.206,6,60
1541233404.807027,192.168.50.6,172.217.12.206,6,60
1541233404.847869,172.217.12.206,192.168.50.6,6,66
1541233404.847871,172.217.12.206,192.168.50.6,6,66
1541233411.323094,192.168.50.6,52.34.248.21,6,60
1541233411.323097,192.168.50.6,52.34.248.21,6,60
1541233411.415336,52.34.248.21,192.168.50.6,6,60
1541233411.415339,52.34.248.21,192.168.50.6,6,60
1541233411.510586,192.168.50.6,72.21.91.29,6,60
1541233411.510590,192.168.50.6,72.21.91.29,6,60
1541233411.539069,72.21.91.29,192.168.50.6,6,66
1541233411.539073,72.21.91.29,192.168.50.6,6,66
1541233411.582493,192.168.50.8,172.217.12.193,6,100
1541233411.582497,192.168.50.8,172.217.12.193,6,100
1541233411.582542,192.168.50.8,172.217.9.226,6,100
1541233411.582544,192.168.50.8,172.217.9.226,6,100
1541233411.582617,192.168.50.8,52.85.90.206,6,100
1541233411.582618,192.168.50.8,52.85.90.206,6,100
1541233411.582678,192.168.50.8,172.217.9.226,6,100
1541233411.582679,192.168.50.8,172.217.9.226,6,100
1541233411.582963,192.168.50.8,172.217.12.193,6,85
1541233411.582965,192.168.50.8,172.217.12.193,6,60
1541233411.582967,192.168.50.8,172.217.12.193,6,85
1541233411.582968,192.168.50.8,172.217.12.193,6,60
